bh_id,n_time,dt_median,dt_cv,irregular
106948406634,3249,0.00011201202869413895,4.118675803973829,True
106846985506,3099,0.00011000037193292789,4.31718324705113,True
106934774201,6130,0.00011897087097167969,3.116711151476213,True
110000030494,1214,0.00010401010513311215,6.008103108681625,True
106930174520,6126,0.00011897087097167969,3.1161683897896557,True
114898122435,3865,0.00013297796249389648,1.4853588211579845,True
107910121890,4923,0.00011599063873291016,3.345101712140366,True
106421986411,5984,0.00011599063873291016,3.199951119833937,True
106261421465,1281,9.299814701080322e-05,0.22800763857459275,True
111177285675,887,0.0001100003719329834,6.101238052962935,True
102761690605,2173,9.199976921081543e-05,3.379348162345559,True
117800748020,3002,0.00012600421905517578,1.0562874728975675,True
107872363722,5666,0.00011998414993286133,3.191034246982704,True
108885227278,4218,0.0001309812068938654,2.9753094860648908,True
102290215509,1623,8.800625801091977e-05,3.570427539909157,True
109163537546,1759,0.00010499358177179507,4.649716311612109,True
108555806475,798,8.100271224981137e-05,4.464690681917325,True
106075714499,3686,0.00010898709297180176,4.042840805924491,True
112814314713,4418,0.00012803077697753906,2.9407465294521193,True
110378378821,2541,0.0001310110092163086,3.591233727686018,True
107213717612,998,7.998943328862973e-05,1.5275853632171337,True
112200432258,4614,0.00012600421905517578,2.9225333318378452,True
110164466539,2369,0.00013598799705510922,3.637032813408605,True
106768038218,2249,0.00010199844837191496,3.2170613110623343,True
110248988301,4856,0.0001240372657775879,3.0174297885762438,True
106573036592,1500,8.699297904968262e-05,1.1803432350011298,True
107653752758,5781,0.00012004375457763672,3.053035076600526,True
113673590942,4217,0.0001309663057326993,2.916995552984779,True
108324713121,5499,0.00011998414993286133,3.2208232271958246,True
